,,Внеоборотные активы,Внеоборотные активы,Внеоборотные активы,Выручка,Выручка,Выручка,Дебиторская задолженность,Дебиторская задолженность,Дебиторская задолженность,Долгосрочные обязательства,Долгосрочные обязательства,Долгосрочные обязательства,Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Капитал и резервы,Капитал и резервы,Капитал и резервы,Краткосрочные обязательства,Краткосрочные обязательства,Краткосрочные обязательства,Кредиторская задолженность,Кредиторская задолженность,Кредиторская задолженность,Нематериальные активы,Нематериальные активы,Нематериальные активы,Оборотные активы,Оборотные активы,Оборотные активы,Основные средства,Основные средства,Основные средства,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Себестоимость продаж,Себестоимость продаж,Себестоимость продаж,Уставный капитал,Уставный капитал,Уставный капитал,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ
2019,25,56723940127.38853,88499828025.4777,76652382802.54778,36607095541.40128,50150575159.23566,64917449681.52866,5955252866.242038,4644204458.598726,10251742675.15924,52833295541.40127,48304843312.10191,29730873248.40764,52287850318.47134,47742923566.87898,29198203821.65605,12721019.10828026,25062420.3821656,16894904.45859873,48105114649.68153,54028357961.78344,69778396178.34395,3875312101.910828,3576523566.878981,6430150955.414013,3530138853.503185,3158019745.22293,5722024203.821656,129299.3630573248,116560.5095541401,103821.6560509554,48089782165.60509,17409896815.28662,29287037579.61783,14278422929.93631,14474152866.24204,15295532484.07643,12087008280.25478,21804105732.48408,30015670700.63694,13050539490.44586,21677997452.2293,31475571974.52229,16293719745.22293,19123422929.9363,23935845859.87261,1133757.961783439,1133757.961783439,1133757.961783439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,
2019,26,5135668.789808917,6840764.33121019,8548407.643312102,219357961.7834395,322068789.8089172,338724840.7643312,2865605.095541401,7105732.484076433,7364331.210191082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618471.337579618,8580891.719745222,10424840.76433121,10512738.85350318,17547133.75796178,21740764.33121019,24654777.07006369,17469426.75159236,21740764.33121019,23036305.73248408,0.0,0.0,0.0,20992356.68789809,25324840.76433121,26619108.28025478,5135668.789808917,6840764.33121019,8225477.707006369,1103821.656050955,2525477.707006369,571337.5796178344,2774522.29299363,2835031.847133758,1628662.420382166,216583439.4904459,319233757.9617834,337096178.343949,12738.85350318471,12738.85350318471,12738.85350318471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,27,1870477707.006369,3012166878.980892,3065973885.350318,209166242.0382166,6156610828.025477,16295731210.19108,2594122292.99363,43294445222.92993,54334001273.88535,244973885.3503185,61013635668.78981,47630438853.50318,99336305.73248409,7072044585.987261,9359010191.082802,311564331.2101911,0.0,0.0,-1581696815.286624,1553147133.757962,895540764.3312101,5825687261.146497,5062766878.980891,32670143949.04458,5507407006.369427,4753982802.547771,32405974522.29299,31210.19108280255,27388.53503184713,23566.87898089172,2618486624.203822,64617382802.54777,78130149681.52866,1565348407.643312,2129510828.025478,2015802547.7707,-91138216.56050956,1834023566.878981,-742945859.8726114,106131847.133758,-95923566.87898088,-399406369.4267516,103034394.9044586,6252534394.904458,16695137579.61783,168433121.0191083,436273248.4076433,436273248.4076433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,28,164306427388.535,182117920382.1656,208668152866.242,213527514012.7388,262297114012.7388,314540764331.2102,85385461783.43948,93039756687.89809,80466878980.89172,68136008917.19745,57529963694.26752,60552229299.36305,60904296815.28662,50550113375.79617,53545859872.61147,13246255414.01274,16153491082.80255,13900636942.67516,200697600636.9426,216752536305.7325,214080891719.7452,73733371337.57962,82740110828.02547,93803184713.3758,57210098089.17197,63737851592.35668,75387261146.49681,514051592.3566879,1021242675.159236,1061146496.815287,178260553503.1847,174904690445.8599,159768152866.242,83233523566.87898,82813414012.73885,88735031847.13376,30137970063.69427,78110416560.50955,86884076433.12102,36219045859.87261,43613075159.23566,72423566878.9809,151609018471.3376,190734133121.0191,211112738853.5032,3817342038.21656,3817342038.21656,3817197452.229299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.0,113.7,25.0,33692930.51592357,50.0,,,,,,
2019,29,4809162420.382165,4207386624.203822,4086118471.337579,5462547133.757961,7870604458.598726,10273759872.61146,381067515.9235669,434178980.8917197,781038853.5031847,675217834.3949044,670454140.1273885,540747133.7579618,0.0,0.0,0.0,0.0,0.0,0.0,4438458598.726114,5778691719.745223,4930156050.955414,681910828.0254776,866355414.0127388,1384940127.388535,488304458.5987261,593294267.5159235,1143150318.471338,809554.1401273885,809554.1401273885,809554.1401273885,986424840.7643312,3108114649.681529,2769724840.764331,4119698726.114649,3927572611.464968,3885291082.802548,-536863694.2675159,1511408280.254777,3624538216.560509,-380491082.8025478,1595211464.968153,3359602547.7707,5523452866.242038,5909908917.197452,6478064331.210191,70700.63694267516,70700.63694267516,70700.63694267516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.538461538461538,2.0,8475172.369426752,13.0,,,,,,
2019,30,46793198726.11465,101224894267.5159,107931216560.5096,65559140127.38853,66447707643.3121,129478640127.3885,3012760509.55414,15688975159.23567,22601311464.96815,8024546496.815287,39778434394.90446,37155240764.33121,6635971337.579618,36045082165.60509,32834063694.26752,11693385350.31847,16397427388.53503,23273921019.10828,30110000636.94268,65333345859.87261,77489906369.42674,18537938853.50319,27681269426.75159,34990158598.72611,6370090445.859873,10406973248.40764,10992786624.20382,63756687.89808917,732559872.611465,829040127.388535,9879287261.146496,31568155414.01274,41704089171.97452,38338143949.04459,94061152866.24203,97145986624.2038,29283493630.57325,16777005732.48408,25042575159.23567,29219876433.12102,19090301273.88535,34958696178.34395,29102135031.84713,38491043312.10191,74991734394.90445,1452866.242038216,1452866.242038216,2325477.707006369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.730769230769231,2.0,683851.8152866242,26.0,,,,,,
2019,31,5283439490.44586,4972611464.968153,3571974522.292993,4485987261.146497,4323566878.980891,4520382165.605095,335668789.8089172,450318471.3375796,386624203.8216561,83439490.44585986,100000000.0,1500636942.675159,0.0,0.0,1371974522.292994,0.0,0.0,3184713.375796178,8961783439.490446,10934394904.4586,2666878980.89172,254140127.3885351,282165605.0955414,222929936.3057325,183439490.4458599,212101910.8280254,133757961.7834395,1910828.025477707,636942.6751592356,636942.6751592356,4015923566.878981,6343949044.585987,818471337.5796179,2261783439.490446,2763694267.515924,3014649681.528662,3005732484.076433,2471337579.617834,2422292993.630573,2430573248.407644,1917834394.904458,1847133757.961784,1812101910.828025,2120382165.605096,2330573248.407644,144585987.2611465,144585987.2611465,144585987.2611465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.285714285714286,5.0,5151610.50955414,7.0,,,,,,
2019,32,134850955.4140127,126467515.9235669,118554140.1273885,364720382.1656051,411329936.3057325,422970063.6942675,49275796.17834394,95885987.26114649,108525477.7070064,125031847.133758,129490445.8598726,66242038.21656051,125031847.133758,129490445.8598726,66242038.21656051,28128025.47770701,17427388.53503185,66373248.40764331,112824203.821656,131245859.8726115,160701273.8853503,58042675.15923566,57557961.78343949,102275796.178344,29914649.68152866,40130573.24840764,35902547.77070063,25477.70700636942,22929.93630573248,21019.10828025477,161047770.7006369,191826751.5923567,210664968.1528662,131407006.3694267,126291082.8025478,118533121.0191083,13804458.59872611,25482802.5477707,36421019.10828026,33908280.25477707,52262420.3821656,51735031.84713376,271677070.0636942,302008280.2547771,317154140.1273885,94904.45859872612,94904.45859872612,94904.45859872612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.363636363636364,3.0,1929330.242038216,11.0,,,,,,
2019,33,65042038.21656051,82270063.69426751,84214649.68152866,259646496.8152866,280989171.9745223,300268152.8662421,19019745.22292994,21377070.06369427,22495541.40127388,3852866.242038216,3805095.541401274,4342038.216560509,0.0,0.0,0.0,0.0,0.0,0.0,121629299.3630573,133695541.4012739,140836305.7324841,28105095.54140127,28205095.54140127,29522929.93630573,24043949.04458599,23787261.14649681,25432484.07643312,0.0,0.0,0.0,88543949.04458599,83435031.84713376,90486624.20382166,63837579.61783439,81124203.82165605,83270700.63694267,11484076.43312102,15772611.46496815,9266878.98089172,11489171.97452229,16946496.81528663,11635031.84713376,247482802.5477707,262739490.4458598,287241401.2738853,65605.09554140127,65605.09554140127,65605.09554140127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.666666666666667,0.0,0.0,3.0,,,,,,
2019,34,745466242.0382165,814654140.1273885,906138853.5031848,1507157324.840764,1506073885.350318,1243119745.22293,755429936.3057325,680920382.1656051,566789171.9745222,429573248.4076433,177884076.433121,960260509.55414,364331210.1910828,122292993.6305732,805995541.4012738,691162420.3821656,872735668.7898089,198194267.5159236,550865605.0955414,250205732.4840764,84305095.54140127,1349328025.477707,1605915923.566879,864162420.3821656,622694267.5159235,545991719.7452229,494584713.3757961,1101910.828025478,917197.4522292992,733121.0191082802,1584300636.942675,1219351592.356688,1002589171.974522,414475796.178344,739819108.2802547,772554777.0700637,12990445.85987261,-26285987.2611465,4919108.280254777,226645859.8726114,165853503.1847134,105040127.388535,995767515.9235668,1040878980.89172,811074522.2929935,71337579.61783439,71337579.61783439,71337579.61783439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,35,64005732.48407643,84138853.5031847,136061146.4968153,856977070.0636942,784929299.3630573,572850318.4713376,109164968.1528662,110417834.3949044,116154777.0700637,2580254.777070064,2503821.656050955,12759235.66878981,0.0,0.0,10391719.74522293,22292.99363057325,93761146.49681528,160496178.343949,165592993.6305732,196438853.5031847,191506369.4267516,172249681.5286624,198750955.4140128,269185350.3184713,165515286.6242038,97078343.9490446,99578343.9490446,257961.7834394904,287898.0891719745,266878.9808917197,276417197.4522293,313554777.0700637,337389808.9171975,61477070.06369427,81432484.07643312,133821019.1082803,174592356.6878981,168076433.1210191,27529299.36305732,184353503.1847134,176287898.089172,38330573.24840764,548413375.7961783,470117834.3949044,380916560.5095541,5814012.738853503,5814012.738853503,5814012.738853503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,36,217521656.0509554,198125477.7070064,194470063.6942675,1104334394.904458,844264968.1528662,1731048407.643312,124654140.1273885,276109554.1401274,345628025.477707,3722292.993630573,3741401.27388535,4683439.49044586,0.0,0.0,0.0,0.0,0.0,0.0,603803821.6560509,592454777.0700637,676368789.8089172,98963057.32484075,245069426.7515924,239852866.2420382,91249044.58598724,235804458.5987261,218855414.0127389,33757.96178343949,14012.73885350318,0.0,488967515.9235669,643140127.388535,726435031.8471338,207792993.6305732,185892993.6305732,177277707.0063694,164399363.0573248,156776433.1210191,407100000.0,188035668.7898089,167850318.4713376,421073885.3503184,876214649.6815286,631733121.0191083,1264974522.292994,210914649.6815286,210914649.6815286,210914649.6815286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,,,,,,
2019,37,970394904.4585989,871955414.0127388,1273902547.770701,7008592356.687898,7920527388.535031,4592464968.152866,3708980254.77707,5346647133.757961,4359543312.101911,4797847133.757961,1794775796.178344,8542038.216560509,4791339490.44586,1774678980.89172,0.0,1405561146.496815,4544663694.267516,6888977707.00637,-1051796178.343949,-703364331.210191,-1715302547.7707,6212650955.414013,8330880891.719745,10385077070.06369,4639208280.254777,3647255414.012738,3201789171.974522,563057.3248407643,494267.5159235669,1183439.490445859,8988307006.369427,8550336942.675159,7404414012.738853,547803821.6560509,514936305.732484,567238853.5031847,348959235.6687898,545788535.0318471,-1253825477.707006,1437040764.33121,1482759235.66879,-390266242.0382165,4926608280.254777,5830250955.414013,4423442038.21656,181110828.0254777,181110828.0254777,181110828.0254777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,2.0,2718887.452229299,5.0,,,,,,
2019,38,466757961.7834395,868664968.1528662,851544585.987261,834167515.9235668,1048424203.821656,1735392993.630573,63111464.96815287,132597452.2292994,196931847.1337579,438761783.4394904,589096815.2866242,701892356.687898,261707643.3121019,395384713.3757961,455742038.2165605,0.0,0.0,0.0,141400000.0,233265605.0955414,362733121.0191083,286759235.6687898,409200636.9426751,337350318.4713376,284277070.0636942,403737579.6178344,333090445.8598726,1845222.929936306,53279617.8343949,42309554.14012738,400163057.3248407,362898089.1719745,550431210.1910828,439101910.8280255,727347770.7006369,809235031.8471338,24929936.30573248,102226114.6496815,159319745.2229299,33775796.17834394,98592356.68789808,196627388.5350318,732800636.9426751,843056687.8980892,1397642038.21656,1603184.713375796,1603184.713375796,1603184.713375796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,39,523770063.6942675,390543949.0445859,328745859.8726115,1561104458.598726,1590882802.547771,1937238216.560509,632858598.7261146,640215286.6242038,894791082.8025477,0.0,0.0,0.0,0.0,0.0,0.0,251014012.7388535,180916560.5095541,212945859.8726114,1127757324.840764,1187474522.292994,1231848407.643312,682248407.6433121,620801910.8280255,752063694.2675159,429924840.7643312,438771337.5796178,537380254.77707,0.0,0.0,0.0,1286235668.789809,1417732484.076433,1655166242.038217,233785987.2611465,214750955.4140128,201549044.5859872,83612101.91082802,88012101.91082802,73278980.89171974,120779617.8343949,96171337.57961784,105588535.0318471,1410242675.159236,1457558598.726115,1790134394.904458,78343.94904458598,78343.94904458598,78343.94904458598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.377777777777778,17.0,29908212.52866243,45.0,,,,,,
2019,40,35285987.26114649,40866878.98089172,39675159.23566879,476791719.7452229,460639490.4458599,462073885.3503184,156102547.7707006,166480254.77707,229860509.5541401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575331210.1910828,603563057.3248408,603432484.0764331,51648407.6433121,71717834.39490445,89315923.56687897,51648407.6433121,71717834.39490445,89315923.56687897,0.0,0.0,0.0,591693630.5732484,634414012.7388535,653073248.4076433,20459872.61146497,26040764.33121019,25010828.02547771,60119108.28025477,38690445.85987261,3199363.057324841,59709554.14012738,44077707.00636943,10452866.24203822,402058598.7261146,405284713.3757961,438868152.866242,6412101.910828025,6412101.910828025,6412101.910828025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.666666666666667,0.0,0.0,3.0,,,,,,
2019,41,1636788535.031847,1694073248.407643,2048184076.433121,2365236305.732484,3277288535.031847,3686218471.337579,1745473248.407643,2035261783.43949,1768926751.592357,96207643.3121019,109541401.2738853,404966242.0382165,0.0,0.0,249331210.1910828,2546796815.286624,2372210828.025477,2241767515.923567,433571974.522293,318883439.4904459,411392356.6878981,3929095541.401274,4718410828.025477,4884794267.515924,1269245222.929936,2126847770.700637,2401608280.254777,17197.45222929936,34394.90445859872,26751.5923566879,2822086624.203822,3452762420.382165,3652968789.808917,890724840.7643312,785362420.3821656,706541401.2738854,-509769426.7515923,-119786624.2038216,122052866.2420382,-209325477.7070064,412697452.2292994,228702547.7707006,2273810828.025477,2442061146.496815,3046038216.560509,2547914649.681529,2547914649.681529,2547914649.681529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,42,852424840.7643312,730254140.1273885,1143818471.337579,6440430573.248407,5880450318.471337,8191542038.21656,2810409554.140127,3012733121.019108,3463347770.700637,983644585.987261,1189780254.77707,2144213375.796178,968381528.6624204,605095541.4012738,1676690445.859873,538030573.2484076,583677707.0063694,781327388.5350318,575905095.5414013,604793630.5732484,1073949681.528662,2980550318.471337,3949254777.070064,5664289171.974522,2025412738.853503,3267068152.866242,4398259872.611465,0.0,0.0,0.0,3687675159.235669,5013574522.292994,7738633757.961783,546687898.089172,531795541.4012738,645688535.0318471,514490445.8598726,38445859.87261146,410811464.9681528,538445859.8726114,191517834.3949045,736526751.5923567,5456992993.630573,5241389808.917197,7085122929.936305,24126114.64968153,24126114.64968153,24126114.64968153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,15.1,10.0,11429011.59235669,10.0,,,,,,
2019,43,27462939490.44585,22736859872.61147,23246486624.20382,30649730573.24841,33873952866.24204,16701285987.26115,20109356687.89809,22545386624.20382,27046891082.80255,28740900000.0,37951504458.59872,35876050955.41401,28212041401.27388,36275928662.42038,30246073248.40764,11220373885.35032,5858912101.910828,4697363057.324841,16844750318.47134,10571535668.78981,-3528933121.019108,48860026751.59235,53939960509.55414,73312723566.87898,34000435668.78981,45121906369.42675,49409639490.44585,299152866.2420382,435423566.8789809,377184076.433121,66982737579.61783,79726140764.3312,82413354777.07005,7600384076.433121,7373111464.968153,7251343949.044585,-4359633121.019108,-7274132484.076433,-38650166242.03822,2601010828.025477,-376088535.0318471,-25208489171.97452,25368120382.1656,30635387261.1465,37440671974.52229,55470700.63694267,55470700.63694267,190990445.8598726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,44,42324840.76433121,42293630.57324841,49234394.9044586,306390445.8598726,239556050.955414,266898089.1719745,13012738.85350318,16238216.56050955,23938853.50318472,26448407.6433121,12287898.08917197,24466242.03821656,26448407.6433121,12287898.08917197,24466242.03821656,9408917.197452229,8066878.980891719,2561146.496815287,68147770.70063694,85316560.50955413,107228025.477707,14903821.65605095,20916560.50955414,11755414.01273885,2651592.356687898,12849681.52866242,620382.1656050956,0.0,0.0,0.0,67175159.2356688,76227388.53503184,94215286.62420382,42324840.76433121,42293630.57324841,49234394.9044586,53033757.96178344,44084076.43312102,51141401.27388535,56814649.68152866,47836305.73248407,54531210.1910828,228859872.6114649,165507006.3694268,187718471.3375796,21719745.22292994,21719745.22292994,21719745.22292994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,108.8,5.0,3139045.605095541,5.0,,,,,,
2019,45,59975713375.79617,77136457961.78343,84913705095.5414,18413984713.3758,16177416560.50955,17855691082.80255,4777107006.369427,4987873885.350318,3169609554.140127,35652482165.60509,11190498726.11465,13387908280.25478,34854773885.35032,10007145222.92994,12179130573.24841,8361146.496815287,13958598.72611465,17608917.19745223,27869256050.95541,29017803184.71337,80305182802.54776,4619019108.280254,57740483439.49044,4152836305.732484,3828038853.503185,57248783439.49044,3710361146.496815,215860509.5541401,98369426.75159235,351628025.477707,8165043949.044585,20812327388.53503,12932222292.99363,43892212101.91083,69216270700.63693,80363397452.2293,5248730573.248407,2531910828.025477,1749012738.853503,4641843312.101911,2306589171.974522,1988546496.815286,12682926751.59236,12865523566.87898,14858356050.95541,50212101.91082802,50212101.91082802,91842675.15923569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.16666666666667,4.0,1127747.98089172,6.0,,,,,,
